BOROUGH,ZIP,REASON,COLLISIONS
Queens,11104,Driver Inexperience,29
Queens,11104,Failure to Keep Right,5
Queens,11104,Failure to Yield Right-of-Way,136
Queens,11104,Fatigued/Drowsy,44
Queens,11104,Fell Asleep,7
Queens,11104,Following Too Closely,55
Queens,11104,Glare,4
Queens,11104,Illnes,1
Queens,11104,Lane Marking Improper/Inadequate,1
Queens,11104,Lost Consciousness,26
Queens,11104,Obstruction/Debris,1
Queens,11104,Other Electronic Device,3
Queens,11104,Other Vehicular,29
Queens,11104,Outside Car Distraction,17
Queens,11104,Oversized Vehicle,7
Queens,11104,Passenger Distraction,10
Queens,11104,Passing Too Closely,34
Queens,11104,Passing or Lane Usage Improper,40
Queens,11104,Pavement Defective,1
Queens,11104,Pavement Slippery,24
Queens,11104,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,6
Queens,11104,Physical Disability,30
Queens,11104,Prescription Medication,36
Queens,11104,Reaction to Other Uninvolved Vehicle,2
Queens,11104,Reaction to Uninvolved Vehicle,7
Queens,11104,Steering Failure,3
Queens,11104,Tinted Windows,1
Queens,11104,Tire Failure/Inadequate,3
Queens,11104,Traffic Control Device Improper/Non-Working,2
Queens,11104,Traffic Control Disregarded,40
Queens,11104,Turning Improperly,64
Queens,11104,Unsafe Lane Changing,26
Queens,11104,Unsafe Speed,17
Queens,11104,Unspecified,944
Queens,11104,View Obstructed/Limited,14
Queens,11105,Accelerator Defective,1
Queens,11105,Aggressive Driving/Road Rage,19
Queens,11105,Alcohol Involvement,36
Queens,11105,Animals Action,2
Queens,11105,Backing Unsafely,214
Queens,11105,Brakes Defective,3
Queens,11105,Driver Inattention/Distraction,652
Queens,11105,Driver Inexperience,68
Queens,11105,Driverless/Runaway Vehicle,1
Queens,11105,Drugs (Illegal),1
Queens,11105,Drugs (illegal),1
Queens,11105,Failure to Keep Right,3
Queens,11105,Failure to Yield Right-of-Way,270
Queens,11105,Fatigued/Drowsy,42
Queens,11105,Fell Asleep,4
Queens,11105,Following Too Closely,56
Queens,11105,Glare,11
Queens,11105,Headlights Defective,1
Queens,11105,Illnes,1
Queens,11105,Illness,3
Queens,11105,Lane Marking Improper/Inadequate,1
Queens,11105,Lost Consciousness,47
Queens,11105,Obstruction/Debris,4
Queens,11105,Other Electronic Device,3
Queens,11105,Other Vehicular,35
Queens,11105,Outside Car Distraction,14
Queens,11105,Oversized Vehicle,15
Queens,11105,Passenger Distraction,16
Queens,11105,Passing Too Closely,51
Queens,11105,Passing or Lane Usage Improper,59
Queens,11105,Pavement Defective,3
Queens,11105,Pavement Slippery,21
Queens,11105,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,14
Queens,11105,Physical Disability,29
Queens,11105,Prescription Medication,28
Queens,11105,Reaction to Other Uninvolved Vehicle,5
Queens,11105,Reaction to Uninvolved Vehicle,15
Queens,11105,Steering Failure,7
Queens,11105,Traffic Control Device Improper/Non-Working,1
Queens,11105,Traffic Control Disregarded,72
Queens,11105,Turning Improperly,45
Queens,11105,Unsafe Lane Changing,7
Queens,11105,Unsafe Speed,25
Queens,11105,Unspecified,1366
Queens,11105,View Obstructed/Limited,38
Queens,11105,Windshield Inadequate,1
Queens,11106,80,3
Queens,11106,Accelerator Defective,3
Queens,11106,Aggressive Driving/Road Rage,13
Queens,11106,Alcohol Involvement,73
Queens,11106,Animals Action,3
Queens,11106,Backing Unsafely,266
Queens,11106,Brakes Defective,6
Queens,11106,Cell Phone (hands-free),1
Queens,11106,Driver Inattention/Distraction,942
Queens,11106,Driver Inexperience,62
Queens,11106,Driverless/Runaway Vehicle,3
Queens,11106,Drugs (Illegal),1
Queens,11106,Drugs (illegal),1
Queens,11106,Failure to Keep Right,3
Queens,11106,Failure to Yield Right-of-Way,430
Queens,11106,Fatigued/Drowsy,81
Queens,11106,Fell Asleep,11
Queens,11106,Following Too Closely,87
Queens,11106,Glare,9
Queens,11106,Illnes,1
Queens,11106,Illness,2
Queens,11106,Lost Consciousness,65
Queens,11106,Obstruction/Debris,7
Queens,11106,Other Electronic Device,2
Queens,11106,Other Vehicular,39
Queens,11106,Outside Car Distraction,24
Queens,11106,Oversized Vehicle,27
Queens,11106,Passenger Distraction,17
Queens,11106,Passing Too Closely,67
Queens,11106,Passing or Lane Usage Improper,108
Queens,11106,Pavement Defective,2
Queens,11106,Pavement Slippery,28
Queens,11106,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,7
Queens,11106,Physical Disability,58
Queens,11106,Prescription Medication,57
Queens,11106,Reaction to Other Uninvolved Vehicle,3
Queens,11106,Reaction to Uninvolved Vehicle,24
Queens,11106,Steering Failure,3
Queens,11106,Tire Failure/Inadequate,4
Queens,11106,Traffic Control Device Improper/Non-Working,6
Queens,11106,Traffic Control Disregarded,111
Queens,11106,Turning Improperly,97
Queens,11106,Unsafe Lane Changing,19
Queens,11106,Unsafe Speed,41
Queens,11106,Unspecified,2073
Queens,11106,View Obstructed/Limited,35
Queens,11109,Alcohol Involvement,1
Queens,11109,Backing Unsafely,14
Queens,11109,Driver Inattention/Distraction,54
Queens,11109,Fatigued/Drowsy,1
Queens,11109,Lost Consciousness,3
Queens,11109,Obstruction/Debris,2
Queens,11109,Other Electronic Device,1
Queens,11109,Other Vehicular,2
Queens,11109,Outside Car Distraction,1
Queens,11109,Oversized Vehicle,3
Queens,11109,Passing or Lane Usage Improper,4
Queens,11109,Pavement Defective,1
Queens,11109,Prescription Medication,1
Queens,11109,Traffic Control Disregarded,1
Queens,11109,Turning Improperly,3
Queens,11109,Unsafe Speed,1
Queens,11109,Unspecified,58
Queens,11109,View Obstructed/Limited,1
Queens,11208,Aggressive Driving/Road Rage,1
Queens,11208,Animals Action,1
Queens,11208,Backing Unsafely,6
Queens,11208,Cell Phone (hands-free),1
Queens,11208,Driver Inattention/Distraction,57
Queens,11208,Driver Inexperience,3
Queens,11208,Failure to Yield Right-of-Way,15
Queens,11208,Fatigued/Drowsy,5
Queens,11208,Following Too Closely,8
Queens,11208,Other Vehicular,4
Queens,11208,Outside Car Distraction,2
Queens,11208,Oversized Vehicle,1
Queens,11208,Passing Too Closely,2
Queens,11208,Passing or Lane Usage Improper,7
Queens,11208,Pavement Slippery,3
Queens,11208,Physical Disability,3
Queens,11208,Prescription Medication,1
Queens,11208,Traffic Control Disregarded,3
Queens,11208,Unsafe Speed,5
Queens,11208,Unspecified,41
Queens,11208,View Obstructed/Limited,2
Queens,11237,Aggressive Driving/Road Rage,1
Queens,11237,Alcohol Involvement,5
Queens,11237,Backing Unsafely,5
Queens,11237,Driver Inattention/Distraction,37
Queens,11237,Driver Inexperience,5
Queens,11237,Drugs (illegal),1
Queens,11237,Failure to Keep Right,1
Queens,11237,Failure to Yield Right-of-Way,16
Queens,11237,Fatigued/Drowsy,2
Queens,11237,Following Too Closely,2
Queens,11237,Lost Consciousness,4
Queens,11237,Obstruction/Debris,1
Queens,11237,Outside Car Distraction,1
Queens,11237,Oversized Vehicle,3
Queens,11237,Passing Too Closely,5
Queens,11237,Passing or Lane Usage Improper,4
Queens,11237,Pavement Slippery,1
Queens,11237,Physical Disability,3
Queens,11237,Prescription Medication,3
Queens,11237,Reaction to Uninvolved Vehicle,1
Queens,11237,Traffic Control Disregarded,4
Queens,11237,Turning Improperly,3
Queens,11237,Unsafe Lane Changing,1
Queens,11237,Unsafe Speed,1
Queens,11237,Unspecified,210
Queens,11354,1,1
Queens,11354,Accelerator Defective,4
Queens,11354,Aggressive Driving/Road Rage,30
Queens,11354,Alcohol Involvement,94
Queens,11354,Animals Action,3
Queens,11354,Backing Unsafely,1156
Queens,11354,Brakes Defective,25
Queens,11354,Cell Phone (hand-Held),4
Queens,11354,Cell Phone (hand-held),1
Queens,11354,Cell Phone (hands-free),1
Queens,11354,Driver Inattention/Distraction,521
Queens,11354,Driver Inexperience,103
Queens,11354,Driverless/Runaway Vehicle,16
Queens,11354,Drugs (Illegal),3
Queens,11354,Drugs (illegal),4
Queens,11354,Failure to Keep Right,25
Queens,11354,Failure to Yield Right-of-Way,1716
Queens,11354,Fatigued/Drowsy,277
Queens,11354,Fell Asleep,38
Queens,11354,Following Too Closely,745
Queens,11354,Glare,22
Queens,11354,Headlights Defective,3
Queens,11354,Illnes,6
Queens,11354,Illness,7
Queens,11354,Lane Marking Improper/Inadequate,13
Queens,11354,Lost Consciousness,153
Queens,11354,Obstruction/Debris,10
Queens,11354,Other Electronic Device,13
Queens,11354,Other Lighting Defects,1
Queens,11354,Other Vehicular,201
Queens,11354,Outside Car Distraction,62
Queens,11354,Oversized Vehicle,98
Queens,11354,Passenger Distraction,29
Queens,11354,Passing Too Closely,662
Queens,11354,Passing or Lane Usage Improper,557
Queens,11354,Pavement Defective,14
Queens,11354,Pavement Slippery,75
Queens,11354,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,18
Queens,11354,Physical Disability,61
Queens,11354,Prescription Medication,130
Queens,11354,Reaction to Other Uninvolved Vehicle,9
Queens,11354,Reaction to Uninvolved Vehicle,76
Queens,11354,Shoulders Defective/Improper,1
Queens,11354,Steering Failure,9
Queens,11354,Texting,1
Queens,11354,Tire Failure/Inadequate,4
Queens,11354,Tow Hitch Defective,3
Queens,11354,Traffic Control Device Improper/Non-Working,4
Queens,11354,Traffic Control Disregarded,219
Queens,11354,Turning Improperly,409
Queens,11354,Unsafe Lane Changing,152
Queens,11354,Unsafe Speed,83
Queens,11354,Unspecified,3402
Queens,11354,Using On Board Navigation Device,1
Queens,11354,View Obstructed/Limited,66
Queens,11355,80,1
Queens,11355,Accelerator Defective,5
Queens,11355,Aggressive Driving/Road Rage,31
Queens,11355,Alcohol Involvement,89
Queens,11355,Animals Action,5
Queens,11355,Backing Unsafely,941
Queens,11355,Brakes Defective,17
Queens,11355,Cell Phone (hand-Held),1
Queens,11355,Cell Phone (hands-free),4
Queens,11355,Driver Inattention/Distraction,498
Queens,11355,Driver Inexperience,100
Queens,11355,Driverless/Runaway Vehicle,7
Queens,11355,Drugs (Illegal),1
Queens,11355,Drugs (illegal),1
Queens,11355,Eating or Drinking,1
Queens,11355,Failure to Keep Right,18
Queens,11355,Failure to Yield Right-of-Way,1714
Queens,11355,Fatigued/Drowsy,262
Queens,11355,Fell Asleep,37
Queens,11355,Following Too Closely,547
Queens,11355,Glare,17
Queens,11355,Headlights Defective,1
Queens,11355,Illnes,5
Queens,11355,Illness,8
Queens,11355,Lane Marking Improper/Inadequate,2
Queens,11355,Lost Consciousness,163
Queens,11355,Obstruction/Debris,6
Queens,11355,Other Electronic Device,12
Queens,11355,Other Lighting Defects,2
Queens,11355,Other Vehicular,156
Queens,11355,Outside Car Distraction,45
Queens,11355,Oversized Vehicle,52
Queens,11355,Passenger Distraction,21
Queens,11355,Passing Too Closely,579
Queens,11355,Passing or Lane Usage Improper,440
Queens,11355,Pavement Defective,2
Queens,11355,Pavement Slippery,79
Queens,11355,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,20
Queens,11355,Physical Disability,68
Queens,11355,Prescription Medication,110
Queens,11355,Reaction to Other Uninvolved Vehicle,11
Queens,11355,Reaction to Uninvolved Vehicle,47
Queens,11355,Steering Failure,9
Queens,11355,Tire Failure/Inadequate,8
Queens,11355,Traffic Control Device Improper/Non-Working,4
Queens,11355,Traffic Control Disregarded,261
Queens,11355,Turning Improperly,281
Queens,11355,Unsafe Lane Changing,131
Queens,11355,Unsafe Speed,71
Queens,11355,Unspecified,3124
Queens,11355,View Obstructed/Limited,39
Queens,11356,80,1
Queens,11356,Aggressive Driving/Road Rage,16
Queens,11356,Alcohol Involvement,28
Queens,11356,Animals Action,4
Queens,11356,Backing Unsafely,409
Queens,11356,Brakes Defective,10
Queens,11356,Driver Inattention/Distraction,155
Queens,11356,Driver Inexperience,37
Queens,11356,Driverless/Runaway Vehicle,9
Queens,11356,Drugs (Illegal),1
Queens,11356,Drugs (illegal),2
Queens,11356,Failure to Keep Right,6
Queens,11356,Failure to Yield Right-of-Way,527
Queens,11356,Fatigued/Drowsy,52
Queens,11356,Fell Asleep,24
Queens,11356,Following Too Closely,146
Queens,11356,Glare,4
Queens,11356,Headlights Defective,1
Queens,11356,Illnes,2
Queens,11356,Illness,1
Queens,11356,Lost Consciousness,33
Queens,11356,Obstruction/Debris,1
Queens,11356,Other Electronic Device,5
Queens,11356,Other Vehicular,85
Queens,11356,Outside Car Distraction,24
Queens,11356,Oversized Vehicle,64
Queens,11356,Passenger Distraction,8
Queens,11356,Passing Too Closely,300
Queens,11356,Passing or Lane Usage Improper,186
Queens,11356,Pavement Defective,2
Queens,11356,Pavement Slippery,39
Queens,11356,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,5
Queens,11356,Physical Disability,25
Queens,11356,Prescription Medication,33
Queens,11356,Reaction to Uninvolved Vehicle,22
Queens,11356,Steering Failure,7
Queens,11356,Texting,1
Queens,11356,Tire Failure/Inadequate,2
Queens,11356,Tow Hitch Defective,1
Queens,11356,Traffic Control Device Improper/Non-Working,1
Queens,11356,Traffic Control Disregarded,96
Queens,11356,Turning Improperly,104
Queens,11356,Unsafe Lane Changing,5
Queens,11356,Unsafe Speed,45
Queens,11356,Unspecified,1236
Queens,11356,Vehicle Vandalism,2
Queens,11356,View Obstructed/Limited,28
Queens,11357,80,2
Queens,11357,Accelerator Defective,3
Queens,11357,Aggressive Driving/Road Rage,11
Queens,11357,Alcohol Involvement,37
Queens,11357,Animals Action,13
Queens,11357,Backing Unsafely,288
Queens,11357,Brakes Defective,9
Queens,11357,Cell Phone (hand-Held),2
Queens,11357,Cell Phone (hands-free),2
Queens,11357,Driver Inattention/Distraction,194
Queens,11357,Driver Inexperience,44
Queens,11357,Driverless/Runaway Vehicle,7
Queens,11357,Drugs (Illegal),1
Queens,11357,Drugs (illegal),1
Queens,11357,Failure to Keep Right,16
Queens,11357,Failure to Yield Right-of-Way,795
Queens,11357,Fatigued/Drowsy,73
Queens,11357,Fell Asleep,16
Queens,11357,Following Too Closely,245
Queens,11357,Glare,7
Queens,11357,Illnes,2
Queens,11357,Illness,3
Queens,11357,Lane Marking Improper/Inadequate,1
Queens,11357,Lost Consciousness,44
Queens,11357,Obstruction/Debris,8
Queens,11357,Other Electronic Device,2
Queens,11357,Other Vehicular,71
Queens,11357,Outside Car Distraction,36
Queens,11357,Oversized Vehicle,29
Queens,11357,Passenger Distraction,5
Queens,11357,Passing Too Closely,218
Queens,11357,Passing or Lane Usage Improper,140
Queens,11357,Pavement Defective,3
Queens,11357,Pavement Slippery,40
Queens,11357,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,5
Queens,11357,Physical Disability,43
Queens,11357,Prescription Medication,45
Queens,11357,Reaction to Other Uninvolved Vehicle,7
Queens,11357,Reaction to Uninvolved Vehicle,30
Queens,11357,Steering Failure,5
Queens,11357,Tinted Windows,1
Queens,11357,Tire Failure/Inadequate,6
Queens,11357,Traffic Control Disregarded,136
Queens,11357,Turning Improperly,92
Queens,11357,Unsafe Lane Changing,32
Queens,11357,Unsafe Speed,64
Queens,11357,Unspecified,1101
Queens,11357,Vehicle Vandalism,1
Queens,11357,View Obstructed/Limited,25
Queens,11357,Windshield Inadequate,1
Queens,11358,80,1
Queens,11358,Accelerator Defective,5
Queens,11358,Aggressive Driving/Road Rage,20
Queens,11358,Alcohol Involvement,67
Queens,11358,Animals Action,4
Queens,11358,Backing Unsafely,444
Queens,11358,Brakes Defective,16
Queens,11358,Cell Phone (hand-Held),3
Queens,11358,Driver Inattention/Distraction,656
Queens,11358,Driver Inexperience,79
Queens,11358,Driverless/Runaway Vehicle,2
Queens,11358,Drugs (Illegal),1
Queens,11358,Drugs (illegal),4
Queens,11358,Failure to Keep Right,16
Queens,11358,Failure to Yield Right-of-Way,1001
Queens,11358,Fatigued/Drowsy,171
Queens,11358,Fell Asleep,28
Queens,11358,Following Too Closely,232
Queens,11358,Glare,16
Queens,11358,Headlights Defective,2
Queens,11358,Illnes,3
Queens,11358,Illness,4
Queens,11358,Lane Marking Improper/Inadequate,2
Queens,11358,Lost Consciousness,68
Queens,11358,Obstruction/Debris,4
Queens,11358,Other Electronic Device,4
Queens,11358,Other Vehicular,100
Queens,11358,Outside Car Distraction,44
Queens,11358,Oversized Vehicle,17
Queens,11358,Passenger Distraction,11
Queens,11358,Passing Too Closely,194
Queens,11358,Passing or Lane Usage Improper,174
Queens,11358,Pavement Defective,3
Queens,11358,Pavement Slippery,59
Queens,11358,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,12
Queens,11358,Physical Disability,71
Queens,11358,Prescription Medication,61
Queens,11358,Reaction to Other Uninvolved Vehicle,5
Queens,11358,Reaction to Uninvolved Vehicle,32
Queens,11358,Steering Failure,9
Queens,11358,Tire Failure/Inadequate,14
Queens,11358,Traffic Control Device Improper/Non-Working,2
Queens,11358,Traffic Control Disregarded,187
Queens,11358,Turning Improperly,130
Queens,11358,Unsafe Lane Changing,38
Queens,11358,Unsafe Speed,41
Queens,11358,Unspecified,1442
Queens,11358,Using On Board Navigation Device,1
Queens,11358,View Obstructed/Limited,41
Queens,11359,Backing Unsafely,4
Queens,11359,Failure to Yield Right-of-Way,2
Queens,11359,Fatigued/Drowsy,2
Queens,11359,Obstruction/Debris,1
Queens,11359,Oversized Vehicle,1
Queens,11359,Passing Too Closely,3
Queens,11359,Traffic Control Disregarded,1
Queens,11359,Unspecified,7
Queens,11360,Accelerator Defective,3
Queens,11360,Aggressive Driving/Road Rage,1
Queens,11360,Alcohol Involvement,11
Queens,11360,Animals Action,2
Queens,11360,Backing Unsafely,167
Queens,11360,Brakes Defective,7
Queens,11360,Cell Phone (hand-Held),1
Queens,11360,Driver Inattention/Distraction,133
Queens,11360,Driver Inexperience,18
Queens,11360,Driverless/Runaway Vehicle,2
Queens,11360,Failure to Keep Right,4
Queens,11360,Failure to Yield Right-of-Way,204
Queens,11360,Fatigued/Drowsy,36
Queens,11360,Fell Asleep,6
Queens,11360,Following Too Closely,86
Queens,11360,Glare,4
Queens,11360,Illnes,1
Queens,11360,Illness,1
Queens,11360,Lane Marking Improper/Inadequate,1
Queens,11360,Lost Consciousness,15
Queens,11360,Obstruction/Debris,3
Queens,11360,Other Electronic Device,1
Queens,11360,Other Vehicular,47
Queens,11360,Outside Car Distraction,13
Queens,11360,Oversized Vehicle,5
Queens,11360,Passenger Distraction,6
Queens,11360,Passing Too Closely,77
Queens,11360,Passing or Lane Usage Improper,61
Queens,11360,Pavement Defective,1
Queens,11360,Pavement Slippery,21
Queens,11360,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,3
Queens,11360,Physical Disability,3
Queens,11360,Prescription Medication,21
Queens,11360,Reaction to Uninvolved Vehicle,10
Queens,11360,Steering Failure,5
Queens,11360,Tire Failure/Inadequate,1
Queens,11360,Traffic Control Device Improper/Non-Working,1
Queens,11360,Traffic Control Disregarded,32
Queens,11360,Turning Improperly,37
Queens,11360,Unsafe Lane Changing,5
Queens,11360,Unsafe Speed,14
Queens,11360,Unspecified,364
Queens,11360,Using On Board Navigation Device,2
Queens,11360,View Obstructed/Limited,7
Queens,11361,Accelerator Defective,3
Queens,11361,Aggressive Driving/Road Rage,11
Queens,11361,Alcohol Involvement,72
Queens,11361,Animals Action,5
Queens,11361,Backing Unsafely,543
Queens,11361,Brakes Defective,13
Queens,11361,Cell Phone (hand-Held),1
